unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1669889186, 0, 538, 821, 608, 151, 4.46%, 0, 0, 5, 1753.03
1669889216, 0, 539, 822, 608, 153, 4.46%, 0, 0, 5, 1778.74
1669889252, 0, 540, 822, 607, 152, 4.46%, 0, 0, 5, 1788.82
1669889287, 0, 541, 822, 606, 151, 4.46%, 0, 0, 5, 1793.03
1669889323, 0, 542, 822, 605, 150, 4.46%, 0, 0, 5, 1809.51
1669889328, 0, 542, 823, 606, 150, 4.47%, 0, 0, 5, 1852.46
1669889353, 0, 543, 825, 607, 150, 4.47%, 0, 0, 5, 1803.92
1669889388, 0, 544, 832, 613, 151, 4.48%, 0, 0, 5, 1776.46
1669889393, 0, 544, 836, 617, 151, 4.49%, 0, 0, 5, 1725.09
1669889398, 0, 544, 839, 620, 151, 4.49%, 0, 0, 5, 1701.39
1669889419, 0, 544, 842, 623, 151, 4.49%, 0, 0, 5, 1720.60
1669889429, 0, 544, 845, 626, 151, 4.49%, 0, 0, 5, 1792.81
1669889434, 0, 544, 847, 628, 151, 4.49%, 0, 0, 5, 1833.86
1669889439, 0, 545, 850, 630, 150, 4.49%, 0, 0, 5, 1852.18
1669889444, 0, 545, 855, 635, 150, 4.49%, 0, 0, 5, 1768.21
1669889480, 0, 546, 857, 636, 152, 4.49%, 0, 0, 5, 1777.77
1669889511, 0, 546, 858, 637, 152, 4.49%, 0, 0, 5, 1766.29
1669889521, 0, 548, 859, 637, 152, 4.49%, 0, 0, 5, 1747.32
1669889526, 0, 548, 860, 638, 152, 4.49%, 0, 0, 5, 1727.45
1669889561, 0, 550, 861, 638, 151, 4.50%, 0, 0, 5, 1806.69
1669889592, 0, 552, 862, 638, 151, 4.50%, 0, 0, 5, 1797.97
1669889627, 0, 554, 865, 640, 151, 4.51%, 0, 0, 5, 1804.41
1669889632, 0, 554, 867, 642, 151, 4.51%, 0, 0, 5, 1789.46
1669889667, 0, 555, 867, 641, 152, 4.51%, 0, 0, 5, 1795.86
1669889703, 0, 556, 867, 640, 151, 4.51%, 0, 0, 5, 1813.12
1669889738, 0, 557, 867, 639, 150, 4.51%, 0, 0, 5, 1819.75
1669889774, 0, 558, 867, 638, 149, 4.51%, 0, 0, 5, 1817.32
1669889814, 0, 559, 868, 638, 148, 4.51%, 0, 0, 5, 1806.53
1669889850, 0, 561, 869, 638, 149, 4.52%, 0, 0, 5, 1829.56
1669889855, 0, 561, 871, 640, 149, 4.52%, 0, 0, 5, 1825.85
1669889885, 0, 562, 873, 641, 150, 4.52%, 0, 0, 5, 1814.47
1669889890, 0, 562, 874, 642, 150, 4.52%, 0, 0, 5, 1810.24
1669889916, 0, 565, 874, 641, 149, 4.52%, 0, 0, 5, 1797.81
1669889957, 0, 567, 874, 640, 148, 4.52%, 0, 0, 5, 1811.46
1669889987, 0, 572, 875, 640, 147, 4.52%, 0, 0, 5, 1811.12
1669889992, 0, 572, 876, 641, 147, 4.53%, 0, 0, 5, 1833.04
1669890018, 0, 573, 877, 641, 148, 4.53%, 0, 0, 5, 1797.20
1669890053, 0, 575, 877, 640, 147, 4.53%, 0, 0, 5, 1804.99
1669890083, 0, 578, 877, 639, 146, 4.53%, 0, 0, 5, 1832.15
1669890088, 0, 578, 883, 645, 146, 4.58%, 0, 0, 5, 1849.32
1669890093, 0, 578, 886, 648, 146, 4.59%, 0, 0, 5, 1852.80
1669890098, 0, 578, 889, 651, 146, 4.64%, 0, 0, 5, 1828.16
1669890104, 0, 578, 890, 652, 146, 4.64%, 0, 0, 5, 1854.06
1669890109, 0, 579, 892, 653, 149, 4.64%, 0, 0, 5, 1874.04
1669890114, 0, 579, 899, 660, 149, 4.64%, 0, 0, 5, 1897.90
1669890119, 0, 579, 908, 669, 149, 4.64%, 0, 0, 5, 1897.11
1669890124, 0, 579, 911, 672, 149, 4.64%, 0, 0, 5, 1896.98
1669890129, 0, 579, 915, 676, 149, 4.64%, 0, 0, 5, 1895.85
1669890134, 0, 581, 917, 677, 148, 4.64%, 0, 0, 5, 1848.11
1669890139, 0, 581, 920, 680, 148, 4.64%, 0, 0, 5, 1861.79
1669890144, 0, 581, 925, 685, 148, 4.65%, 0, 0, 5, 1870.25
1669890149, 0, 581, 927, 687, 148, 4.65%, 0, 0, 5, 1877.29
1669890154, 0, 582, 929, 688, 154, 4.66%, 0, 0, 5, 1866.82
1669890160, 0, 582, 942, 701, 154, 4.68%, 0, 0, 5, 1905.50
1669890165, 0, 582, 944, 703, 154, 4.68%, 0, 0, 5, 1910.71
1669890170, 0, 583, 944, 702, 168, 4.68%, 0, 0, 5, 1857.64
1669890180, 0, 584, 944, 701, 168, 4.68%, 0, 0, 5, 1853.70
1669890185, 0, 586, 944, 700, 167, 4.68%, 0, 0, 5, 1859.01
1669890195, 0, 594, 944, 699, 166, 4.68%, 0, 0, 5, 1842.98
1669890205, 0, 595, 944, 698, 165, 4.68%, 0, 0, 5, 1841.97
1669890215, 0, 599, 944, 697, 164, 4.68%, 0, 0, 5, 1820.31
1669890220, 0, 604, 944, 696, 163, 4.68%, 0, 0, 5, 1837.24
1669890231, 0, 608, 944, 695, 162, 4.68%, 0, 0, 5, 1839.77
1669890241, 0, 609, 944, 694, 161, 4.68%, 0, 0, 5, 1838.07
1669890251, 0, 612, 944, 693, 160, 4.68%, 0, 0, 5, 1855.66
1669890256, 0, 613, 944, 692, 159, 4.68%, 0, 0, 5, 1852.39
1669890266, 0, 616, 944, 691, 158, 4.68%, 0, 0, 5, 1830.65
1669890276, 0, 617, 944, 690, 157, 4.68%, 0, 0, 5, 1835.57
1669890281, 0, 619, 944, 689, 156, 4.68%, 0, 0, 5, 1856.02
1669890291, 0, 622, 944, 688, 155, 4.68%, 0, 0, 5, 1863.11
1669890302, 0, 623, 944, 687, 154, 4.68%, 0, 0, 5, 1857.84
1669890312, 0, 624, 946, 688, 153, 4.71%, 0, 0, 5, 1866.23
1669890317, 0, 625, 946, 687, 154, 4.71%, 0, 0, 5, 1866.73
1669890327, 0, 626, 946, 686, 153, 4.71%, 0, 0, 5, 1847.34
1669890337, 0, 629, 946, 685, 152, 4.71%, 0, 0, 5, 1803.25
1669890342, 0, 629, 947, 686, 152, 4.71%, 0, 0, 5, 1794.81
1669890368, 0, 630, 947, 685, 152, 4.71%, 0, 0, 5, 1876.98
1669890373, 0, 631, 947, 684, 151, 4.71%, 0, 0, 5, 1912.17
1669890383, 0, 632, 958, 694, 150, 4.82%, 0, 0, 5, 1904.92
1669890388, 0, 633, 958, 693, 159, 4.82%, 0, 0, 5, 1906.58
1669890398, 0, 634, 958, 692, 158, 4.82%, 0, 0, 5, 1782.99
1669890428, 0, 634, 959, 693, 158, 4.82%, 0, 0, 5, 1751.12
1669890434, 0, 635, 959, 692, 157, 4.82%, 0, 0, 5, 1779.63
1669890469, 0, 637, 959, 691, 156, 4.82%, 0, 0, 5, 1800.40
1669890509, 0, 638, 961, 692, 155, 4.82%, 0, 0, 5, 1787.70
1669890515, 0, 638, 962, 693, 155, 4.82%, 0, 0, 5, 1775.42
1669890545, 0, 641, 962, 690, 152, 4.82%, 0, 0, 5, 1891.64
1669890550, 0, 645, 967, 694, 151, 4.83%, 0, 0, 6, 1735.51
1669890591, 0, 646, 968, 694, 153, 4.83%, 0, 0, 6, 1791.20
1669890626, 0, 648, 968, 693, 152, 4.83%, 0, 0, 6, 1788.65
1669890652, 0, 651, 972, 696, 151, 4.84%, 0, 0, 6, 1837.36
1669890662, 0, 652, 980, 703, 155, 4.86%, 0, 0, 6, 1892.86
1669890667, 0, 652, 981, 704, 155, 4.86%, 0, 0, 6, 1913.58
1669890672, 0, 653, 981, 703, 160, 4.86%, 0, 0, 6, 1902.21
1669890677, 0, 655, 981, 701, 158, 4.86%, 0, 0, 6, 1912.42
1669890682, 0, 657, 982, 701, 158, 4.86%, 0, 0, 6, 1919.69
1669890687, 0, 660, 988, 706, 157, 4.92%, 0, 0, 6, 1915.38
1669890692, 0, 660, 990, 708, 157, 4.93%, 0, 0, 6, 1922.61
1669890697, 0, 660, 994, 712, 157, 4.97%, 0, 0, 6, 1902.96
1669890702, 0, 660, 996, 714, 157, 4.98%, 0, 0, 6, 1894.83
1669890708, 0, 660, 997, 715, 157, 4.98%, 0, 0, 6, 1898.80
1669890713, 0, 664, 998, 715, 169, 4.98%, 0, 0, 6, 1859.18
1669890748, 0, 665, 999, 715, 168, 4.98%, 0, 0, 6, 1828.52
1669890779, 0, 666, 999, 714, 168, 4.98%, 0, 0, 6, 1816.30
1669890809, 0, 669, 999, 713, 167, 4.98%, 0, 0, 6, 1826.73
1669890845, 0, 674, 1001, 714, 166, 4.98%, 0, 0, 6, 1788.90
1669890875, 0, 675, 1003, 715, 166, 4.99%, 0, 0, 6, 1781.24
1669890916, 0, 680, 1004, 715, 165, 4.99%, 0, 0, 6, 1765.63
1669890946, 0, 681, 1004, 714, 164, 4.99%, 0, 0, 6, 1793.61
1669890982, 0, 685, 1005, 714, 163, 4.99%, 0, 0, 6, 1735.05
1669891007, 0, 685, 1006, 715, 163, 5.02%, 0, 0, 6, 1731.18
1669891012, 0, 685, 1011, 720, 163, 5.06%, 0, 0, 6, 1710.32
1669891017, 0, 687, 1012, 720, 168, 5.06%, 0, 0, 6, 1753.85
1669891048, 0, 687, 1013, 721, 168, 5.07%, 0, 0, 6, 1764.00
1669891053, 0, 688, 1014, 721, 169, 5.07%, 0, 0, 6, 1740.86
1669891078, 0, 688, 1015, 722, 169, 5.09%, 0, 0, 6, 1747.83
1669891083, 0, 688, 1016, 723, 169, 5.09%, 0, 0, 6, 1772.84
1669891088, 0, 689, 1017, 723, 170, 5.09%, 0, 0, 6, 1734.41
1669891114, 0, 689, 1018, 724, 170, 5.10%, 0, 0, 6, 1732.02
1669891124, 0, 690, 1027, 732, 170, 5.17%, 0, 0, 6, 1781.40
1669891149, 0, 690, 1028, 733, 170, 5.17%, 0, 0, 6, 1802.33
1669891155, 0, 690, 1029, 734, 170, 5.17%, 0, 0, 6, 1809.00
1669891160, 0, 697, 1041, 745, 175, 5.22%, 0, 0, 6, 1638.19
1669891165, 0, 697, 1043, 747, 175, 5.22%, 0, 0, 6, 1566.88
1669891196, 0, 697, 1044, 748, 175, 5.22%, 0, 0, 6, 1705.55
1669891201, 0, 697, 1050, 754, 175, 5.22%, 0, 0, 6, 1814.57
1669891206, 0, 697, 1053, 757, 175, 5.22%, 0, 0, 6, 1838.21
1669891211, 0, 697, 1054, 758, 175, 5.22%, 0, 0, 6, 1844.62
1669891216, 0, 699, 1055, 758, 180, 5.22%, 0, 0, 6, 1748.14
1669891252, 0, 704, 1056, 758, 179, 5.22%, 0, 0, 6, 1750.04
1669891287, 0, 706, 1058, 759, 179, 5.23%, 0, 0, 6, 1746.90
1669891292, 0, 706, 1059, 760, 179, 5.23%, 0, 0, 6, 1706.76
1669891318, 0, 706, 1061, 762, 179, 5.24%, 0, 0, 6, 1707.19
1669891328, 0, 710, 1063, 763, 182, 5.24%, 0, 0, 6, 1771.02
1669891363, 0, 711, 1065, 764, 184, 5.25%, 0, 0, 6, 1780.23
1669891404, 0, 712, 1073, 771, 184, 5.25%, 0, 0, 6, 1791.01
1669891409, 0, 712, 1075, 773, 184, 5.25%, 0, 0, 6, 1788.18
1669891414, 0, 712, 1076, 774, 184, 5.25%, 0, 0, 6, 1796.35
1669891429, 0, 712, 1077, 775, 184, 5.25%, 0, 0, 6, 1802.54
1669891440, 0, 714, 1078, 775, 182, 5.25%, 0, 0, 6, 1815.42
1669891475, 0, 715, 1079, 775, 182, 5.25%, 0, 0, 6, 1794.58
1669891511, 0, 720, 1080, 775, 181, 5.25%, 0, 0, 6, 1826.33
1669891516, 0, 720, 1081, 776, 181, 5.25%, 0, 0, 6, 1813.12
1669891551, 0, 721, 1081, 775, 181, 5.25%, 0, 0, 6, 1805.18
1669891587, 0, 723, 1081, 774, 180, 5.25%, 0, 0, 6, 1845.70
1669891612, 0, 725, 1082, 774, 179, 5.25%, 0, 0, 6, 1839.92
1669891647, 0, 727, 1084, 775, 178, 5.25%, 0, 0, 6, 1819.95
1669891683, 0, 729, 1085, 775, 179, 5.26%, 0, 0, 6, 1812.03
1669891719, 0, 730, 1085, 774, 179, 5.26%, 0, 0, 6, 1648.41
1669891734, 0, 732, 1086, 774, 178, 5.27%, 0, 0, 6, 1089.38
1669891749, 0, 733, 1086, 773, 178, 5.27%, 0, 0, 6, 1090.21
1669891759, 0, 733, 1087, 774, 178, 5.28%, 0, 0, 6, 1076.07
1669891764, 0, 733, 1088, 775, 178, 5.28%, 0, 0, 6, 1068.18
1669891769, 0, 734, 1088, 774, 179, 5.28%, 0, 0, 6, 1080.39
1669891790, 0, 735, 1088, 773, 178, 5.28%, 0, 0, 6, 1050.69
1669891805, 0, 736, 1088, 772, 177, 5.28%, 0, 0, 6, 1096.13
1669891820, 0, 737, 1088, 771, 176, 5.28%, 0, 0, 6, 1101.29
1669891835, 0, 738, 1092, 774, 175, 5.31%, 0, 0, 6, 1095.31
1669891840, 0, 738, 1093, 775, 175, 5.31%, 0, 0, 6, 1088.12
1669891845, 0, 738, 1095, 777, 175, 5.31%, 0, 0, 6, 1094.61
1669891860, 0, 738, 1098, 780, 175, 5.35%, 0, 0, 6, 1088.34
1669891865, 0, 740, 1099, 780, 180, 5.35%, 0, 0, 6, 1093.66
1669891870, 0, 741, 1105, 785, 180, 5.36%, 0, 0, 6, 1087.83
1669891875, 0, 741, 1109, 789, 180, 5.38%, 0, 0, 6, 1080.37
1669891880, 0, 741, 1111, 791, 180, 5.38%, 0, 0, 6, 1224.17
1669891886, 0, 742, 1115, 794, 184, 5.38%, 0, 0, 6, 1758.81
1669891891, 0, 752, 1118, 794, 184, 5.39%, 0, 0, 6, 1868.58
1669891901, 0, 753, 1121, 796, 183, 5.40%, 0, 0, 6, 1878.72
1669891906, 0, 753, 1122, 797, 183, 5.41%, 0, 0, 6, 1907.59
1669891911, 0, 764, 1127, 801, 186, 5.43%, 0, 0, 6, 1814.76
1669891916, 0, 764, 1130, 804, 186, 5.44%, 0, 0, 6, 1753.54
1669891952, 0, 766, 1131, 804, 192, 5.44%, 0, 0, 6, 1788.43
1669891962, 0, 766, 1132, 805, 192, 5.44%, 0, 0, 6, 1690.94
1669891973, 0, 766, 1133, 806, 192, 5.44%, 0, 0, 6, 1724.00
1669891993, 0, 770, 1133, 805, 192, 5.44%, 0, 0, 6, 1749.81
1669891998, 0, 770, 1136, 808, 192, 5.44%, 0, 0, 6, 1724.78
1669892034, 0, 771, 1136, 807, 192, 5.44%, 0, 0, 6, 1749.14
1669892075, 0, 773, 1136, 806, 191, 5.44%, 0, 0, 6, 1761.58
1669892116, 0, 775, 1136, 805, 190, 5.44%, 0, 0, 6, 1759.95
1669892121, 0, 775, 1137, 806, 190, 5.44%, 0, 0, 6, 1735.18
1669892156, 0, 782, 1137, 805, 189, 5.44%, 0, 0, 6, 1763.81
1669892161, 0, 782, 1138, 806, 189, 5.44%, 0, 0, 6, 1733.41
1669892177, 0, 782, 1139, 807, 189, 5.45%, 0, 0, 6, 1734.50
1669892197, 0, 787, 1139, 806, 190, 5.45%, 0, 0, 6, 1779.80
1669892207, 0, 787, 1140, 807, 190, 5.45%, 0, 0, 6, 1774.81
1669892237, 0, 788, 1140, 806, 189, 5.45%, 0, 0, 6, 1770.74
1669892273, 0, 789, 1140, 805, 188, 5.45%, 0, 0, 6, 1746.42
1669892309, 0, 789, 1141, 806, 188, 5.45%, 0, 0, 6, 1620.10
1669892314, 0, 790, 1142, 806, 187, 5.45%, 0, 0, 6, 1656.88
1669892324, 0, 790, 1143, 807, 187, 5.45%, 0, 0, 6, 1710.53
1669892355, 0, 792, 1143, 806, 186, 5.45%, 0, 0, 6, 1734.79
1669892360, 0, 792, 1144, 807, 186, 5.45%, 0, 0, 6, 1716.63
1669892396, 0, 798, 1145, 807, 185, 5.45%, 0, 0, 6, 1744.44
1669892401, 0, 798, 1146, 808, 185, 5.45%, 0, 0, 6, 1734.62
1669892416, 0, 798, 1147, 809, 185, 5.45%, 0, 0, 6, 1733.72
1669892437, 0, 799, 1147, 808, 186, 5.45%, 0, 0, 6, 1742.01
1669892457, 0, 799, 1148, 809, 186, 5.45%, 0, 0, 6, 1737.82
1669892478, 0, 802, 1149, 809, 185, 5.45%, 0, 0, 6, 1798.24
1669892519, 0, 803, 1150, 809, 184, 5.45%, 0, 0, 6, 1818.73
1669892554, 0, 807, 1150, 808, 183, 5.45%, 0, 0, 6, 1797.12
1669892595, 0, 808, 1150, 807, 182, 5.45%, 0, 0, 6, 1785.98
1669892630, 0, 809, 1150, 806, 181, 5.45%, 0, 0, 6, 1797.81
1669892636, 0, 809, 1151, 807, 181, 5.45%, 0, 0, 6, 1715.83
1669892671, 0, 810, 1155, 810, 181, 5.45%, 0, 0, 6, 1729.58
1669892681, 0, 810, 1157, 812, 181, 5.45%, 0, 0, 6, 1693.06
1669892712, 0, 819, 1157, 811, 180, 5.45%, 0, 0, 6, 1769.60
1669892752, 0, 820, 1157, 810, 179, 5.45%, 0, 0, 6, 1793.97
1669892787, 0, 820, 1158, 811, 179, 5.45%, 0, 0, 6, 1872.02
1669892792, 0, 821, 1158, 810, 178, 5.45%, 0, 0, 6, 1818.43
1669892822, 0, 824, 1159, 810, 177, 5.45%, 0, 0, 6, 1796.87
1669892858, 0, 825, 1160, 810, 177, 5.45%, 0, 0, 6, 1791.66
1669892863, 0, 825, 1161, 811, 177, 5.46%, 0, 0, 6, 1807.22
1669892883, 0, 836, 1161, 810, 177, 5.46%, 0, 0, 6, 1811.47
1669892889, 0, 836, 1164, 813, 177, 5.46%, 0, 0, 6, 1717.73
1669892924, 0, 836, 1165, 814, 177, 5.46%, 0, 0, 6, 1742.30
1669892929, 0, 845, 1165, 813, 176, 5.46%, 0, 0, 6, 1772.99
1669892965, 0, 847, 1165, 812, 175, 5.46%, 0, 0, 6, 1770.32
1669892970, 0, 847, 1167, 814, 175, 5.46%, 0, 0, 6, 1697.65
1669892975, 0, 847, 1169, 816, 175, 5.46%, 0, 0, 6, 1657.72
1669893000, 0, 847, 1171, 818, 175, 5.46%, 0, 0, 6, 1673.84
1669893006, 0, 850, 1173, 819, 175, 5.46%, 0, 0, 6, 1802.13
1669893041, 0, 852, 1173, 818, 174, 5.46%, 0, 0, 6, 1811.33
1669893046, 0, 852, 1174, 819, 174, 5.46%, 0, 0, 6, 1751.02
1669893081, 0, 854, 1174, 818, 173, 5.46%, 0, 0, 6, 1782.67
1669893122, 0, 855, 1174, 817, 172, 5.46%, 0, 0, 6, 982.61
1669893132, 0, 855, 1175, 818, 172, 5.46%, 0, 0, 6, 1053.50
1669893173, 0, 857, 1175, 817, 171, 5.46%, 0, 0, 6, 1549.55
1669893214, 0, 859, 1175, 816, 170, 5.46%, 0, 0, 6, 1825.79
1669893249, 0, 860, 1176, 816, 169, 5.46%, 0, 0, 6, 1843.26
1669893254, 0, 860, 1177, 817, 169, 5.46%, 0, 0, 6, 1807.03
1669893284, 0, 861, 1178, 817, 171, 5.46%, 0, 0, 6, 1819.91
1669893315, 0, 863, 1181, 819, 170, 5.47%, 0, 0, 6, 1800.50
1669893320, 0, 863, 1182, 820, 170, 5.47%, 0, 0, 6, 1794.85
1669893325, 0, 863, 1183, 821, 170, 5.47%, 0, 0, 6, 1802.21
1669893355, 0, 865, 1184, 821, 169, 5.47%, 0, 0, 6, 1795.93
1669893366, 0, 865, 1185, 822, 169, 5.47%, 0, 0, 6, 1801.66
1669893391, 0, 868, 1185, 821, 169, 5.47%, 0, 0, 6, 1820.72
1669893396, 0, 868, 1186, 822, 169, 5.47%, 0, 0, 6, 1851.15
1669893401, 0, 868, 1189, 825, 169, 5.47%, 0, 0, 6, 1871.43
1669893406, 0, 868, 1190, 826, 169, 5.47%, 0, 0, 6, 1870.65
1669893416, 0, 869, 1191, 826, 170, 5.47%, 0, 0, 6, 1833.97
1669893421, 0, 869, 1192, 827, 170, 5.47%, 0, 0, 6, 1821.05
1669893452, 0, 870, 1194, 828, 170, 5.48%, 0, 0, 6, 1618.15
1669893457, 0, 870, 1195, 829, 170, 5.48%, 0, 0, 6, 1577.36
1669893462, 0, 870, 1196, 830, 170, 5.48%, 0, 0, 6, 1567.15
1669893492, 0, 872, 1197, 830, 170, 5.48%, 0, 0, 6, 1595.78
1669893512, 0, 872, 1198, 831, 170, 5.48%, 0, 0, 6, 1595.98
1669893528, 0, 872, 1199, 832, 170, 5.48%, 0, 0, 6, 1592.76
1669893533, 0, 874, 1200, 832, 169, 5.48%, 0, 0, 6, 1643.40
1669893563, 0, 875, 1200, 831, 168, 5.48%, 0, 0, 6, 1602.30
1669893573, 0, 875, 1201, 832, 168, 5.48%, 0, 0, 6, 1579.21
1669893604, 0, 876, 1201, 831, 168, 5.48%, 0, 0, 6, 1566.95
1669893609, 0, 876, 1202, 832, 168, 5.48%, 0, 0, 6, 1576.29
1669893650, 0, 878, 1205, 834, 167, 5.56%, 0, 0, 6, 1625.07
1669893655, 0, 878, 1209, 838, 167, 5.59%, 0, 0, 6, 1632.65
1669893660, 0, 878, 1219, 848, 167, 5.66%, 0, 0, 6, 1643.36
1669893665, 0, 878, 1224, 853, 167, 5.68%, 0, 0, 6, 1641.36
1669893670, 0, 878, 1225, 854, 167, 5.69%, 0, 0, 6, 1612.30
1669893675, 0, 878, 1226, 855, 167, 5.69%, 0, 0, 6, 1603.89
1669893680, 0, 881, 1227, 855, 181, 5.69%, 0, 0, 6, 1624.96
1669893685, 0, 881, 1233, 861, 181, 5.71%, 0, 0, 6, 1653.78
1669893690, 0, 883, 1233, 860, 183, 5.71%, 0, 0, 6, 1655.69
1669893700, 0, 884, 1234, 860, 182, 5.71%, 0, 0, 6, 1642.55
1669893710, 0, 885, 1235, 860, 183, 5.72%, 0, 0, 6, 1631.64
1669893720, 0, 886, 1235, 859, 182, 5.72%, 0, 0, 6, 1613.18
1669893725, 0, 886, 1236, 860, 182, 5.72%, 0, 0, 6, 1598.11
1669893730, 0, 887, 1236, 859, 182, 5.72%, 0, 0, 6, 1643.94
1669893735, 0, 887, 1237, 860, 182, 5.73%, 0, 0, 6, 1645.70
1669893741, 0, 889, 1238, 860, 182, 5.73%, 0, 0, 6, 1621.70
1669893751, 0, 889, 1240, 862, 182, 5.74%, 0, 0, 6, 1647.38
1669893756, 0, 900, 1241, 862, 181, 5.74%, 0, 0, 6, 1650.15
1669893766, 0, 900, 1248, 869, 181, 5.77%, 0, 0, 6, 1647.21
1669893776, 0, 900, 1253, 874, 181, 5.77%, 0, 0, 6, 1665.85
1669893786, 0, 901, 1254, 874, 184, 5.77%, 0, 0, 6, 1643.02
1669893796, 0, 922, 1254, 873, 183, 5.77%, 0, 0, 6, 1691.47
1669893801, 0, 923, 1254, 872, 182, 5.77%, 0, 0, 6, 1667.04
1669893812, 0, 923, 1255, 873, 182, 5.77%, 0, 0, 6, 1626.01
1669893817, 0, 925, 1255, 872, 181, 5.77%, 0, 0, 6, 1638.07
1669893827, 0, 925, 1256, 873, 181, 5.77%, 0, 0, 6, 1612.16
1669893832, 0, 929, 1256, 872, 181, 5.77%, 0, 0, 6, 1688.19
1669893837, 0, 930, 1257, 872, 181, 5.77%, 0, 0, 6, 1685.14
1669893842, 0, 930, 1258, 873, 181, 5.78%, 0, 0, 6, 1696.52
1669893847, 0, 931, 1258, 872, 181, 5.78%, 0, 0, 6, 1720.07
1669893852, 0, 932, 1259, 872, 181, 5.78%, 0, 0, 6, 1719.86
1669893857, 0, 932, 1261, 874, 181, 5.78%, 0, 0, 6, 1692.30
1669893862, 0, 933, 1261, 873, 182, 5.78%, 0, 0, 6, 1686.04
1669893867, 0, 934, 1261, 872, 181, 5.78%, 0, 0, 6, 1674.06
1669893872, 0, 935, 1261, 871, 180, 5.78%, 0, 0, 6, 1688.68
1669893877, 0, 936, 1261, 870, 179, 5.78%, 0, 0, 6, 1655.20
1669893882, 0, 937, 1262, 870, 179, 5.78%, 0, 0, 6, 1682.78
1669893887, 0, 937, 1263, 871, 179, 5.78%, 0, 0, 6, 1663.19
1669893892, 0, 938, 1263, 870, 179, 5.78%, 0, 0, 6, 1678.78
1669893897, 0, 939, 1264, 870, 179, 5.78%, 0, 0, 6, 1677.53
1669893902, 0, 940, 1264, 869, 178, 5.78%, 0, 0, 6, 1684.81
1669893907, 0, 941, 1264, 868, 177, 5.78%, 0, 0, 6, 1690.61
1669893912, 0, 941, 1267, 871, 177, 5.79%, 0, 0, 6, 1669.67
1669893917, 0, 942, 1267, 870, 179, 5.79%, 0, 0, 6, 1669.11
1669893922, 0, 943, 1267, 869, 178, 5.79%, 0, 0, 6, 1671.93
1669893933, 0, 944, 1267, 868, 177, 5.79%, 0, 0, 6, 1649.91
1669893938, 0, 945, 1269, 869, 176, 5.80%, 0, 0, 6, 1655.96
1669893948, 0, 946, 1270, 869, 178, 5.81%, 0, 0, 6, 1616.53
1669893953, 0, 946, 1271, 870, 178, 5.81%, 0, 0, 6, 1598.91
1669893989, 0, 947, 1271, 869, 178, 5.81%, 0, 0, 6, 1645.72
1669893994, 0, 948, 1271, 868, 177, 5.81%, 0, 0, 6, 1682.02
1669894004, 0, 949, 1271, 867, 176, 5.81%, 0, 0, 6, 1674.70
1669894009, 0, 950, 1271, 866, 175, 5.81%, 0, 0, 6, 1656.64
1669894019, 0, 951, 1271, 865, 174, 5.81%, 0, 0, 6, 1677.58
1669894029, 0, 952, 1271, 864, 173, 5.81%, 0, 0, 6, 1694.15
1669894034, 0, 953, 1272, 864, 172, 5.81%, 0, 0, 6, 1681.64
1669894044, 0, 953, 1276, 868, 172, 5.81%, 0, 0, 6, 1684.77
1669894060, 0, 954, 1276, 867, 172, 5.81%, 0, 0, 6, 1686.25
1669894070, 0, 955, 1276, 866, 171, 5.81%, 0, 0, 6, 1663.37
1669894080, 0, 957, 1277, 866, 170, 5.81%, 0, 0, 6, 1687.72
1669894085, 0, 957, 1279, 868, 170, 5.81%, 0, 0, 6, 1675.73
1669894090, 0, 963, 1280, 868, 170, 5.81%, 0, 0, 7, 1569.25
1669894136, 0, 964, 1282, 869, 169, 5.82%, 0, 0, 7, 1499.02
1669894141, 0, 964, 1287, 874, 169, 5.82%, 0, 0, 7, 1482.53
1669894181, 0, 964, 1288, 875, 169, 5.83%, 0, 0, 7, 1498.69
1669894186, 0, 964, 1292, 879, 169, 5.83%, 0, 0, 7, 1583.42
1669894191, 0, 964, 1293, 880, 169, 5.83%, 0, 0, 7, 1718.19
1669894196, 0, 964, 1294, 881, 169, 5.83%, 0, 0, 7, 1804.43
1669894201, 0, 965, 1294, 880, 175, 5.83%, 0, 0, 7, 1754.67
1669894243, 0, 965, 1295, 881, 175, 5.83%, 0, 0, 7, 1700.27
1669894248, 0, 968, 1296, 881, 174, 5.84%, 0, 0, 7, 1843.22
1669894253, 0, 968, 1298, 883, 174, 5.87%, 0, 0, 7, 1847.57
1669894258, 0, 969, 1299, 883, 176, 5.87%, 0, 0, 7, 1826.84
1669894268, 0, 970, 1300, 883, 175, 5.87%, 0, 0, 7, 1917.99
1669894278, 0, 970, 1303, 886, 175, 5.88%, 0, 0, 7, 1910.84
1669894283, 0, 970, 1304, 887, 175, 5.91%, 0, 0, 7, 1905.57
1669894288, 0, 971, 1305, 887, 177, 5.91%, 0, 0, 7, 1919.42
1669894299, 0, 973, 1305, 886, 176, 5.91%, 0, 0, 7, 1927.45
1669894304, 0, 974, 1306, 886, 175, 5.91%, 0, 0, 7, 1914.64
1669894314, 0, 974, 1310, 890, 175, 5.93%, 0, 0, 7, 1905.98
1669894319, 0, 974, 1314, 894, 175, 5.94%, 0, 0, 7, 1904.60
