unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1669888920, 0, 417, 675, 533, 120, 3.45%, 0, 0, 4, 1852.91
1669888931, 0, 419, 680, 537, 124, 3.46%, 0, 0, 4, 1790.18
1669888936, 0, 419, 681, 538, 124, 3.46%, 0, 0, 4, 1776.16
1669888956, 0, 419, 682, 539, 124, 3.46%, 0, 0, 4, 1740.68
1669888961, 0, 422, 682, 538, 125, 3.46%, 0, 0, 4, 1783.51
1669888967, 0, 422, 683, 539, 125, 3.46%, 0, 0, 4, 1736.19
1669889002, 0, 427, 684, 539, 124, 3.46%, 0, 0, 4, 1673.25
1669889032, 0, 428, 684, 538, 123, 3.46%, 0, 0, 4, 1609.07
1669889037, 0, 428, 685, 539, 123, 3.46%, 0, 0, 4, 1627.84
1669889072, 0, 429, 686, 539, 123, 3.46%, 0, 0, 4, 1712.65
1669889077, 0, 429, 689, 542, 123, 3.46%, 0, 0, 4, 1745.34
1669889082, 0, 429, 690, 543, 123, 3.46%, 0, 0, 4, 1712.50
1669889103, 0, 429, 691, 544, 123, 3.46%, 0, 0, 4, 1713.58
1669889113, 0, 432, 691, 543, 124, 3.46%, 0, 0, 4, 1727.59
1669889143, 0, 433, 692, 543, 123, 3.46%, 0, 0, 4, 1763.66
1669889163, 0, 436, 692, 542, 122, 3.46%, 0, 0, 4, 1819.63
1669889199, 0, 437, 692, 541, 121, 3.46%, 0, 0, 4, 1786.30
1669889240, 0, 439, 693, 541, 120, 3.46%, 0, 0, 4, 1735.50
1669889250, 0, 439, 694, 542, 120, 3.46%, 0, 0, 4, 1869.99
